,artist_name,song_title,songs_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,Crywank,Only Everyone Can Judge Me,0zgTmQKlcGxZxHo3ObjnQx,0.721,0.46,10,-11.885,0,0.283,0.0872,0.000379,0.0959,0.576,89.979,audio_features,0IHBwwlqEOtj4qukhAoMTC,spotify:track:0IHBwwlqEOtj4qukhAoMTC,https://api.spotify.com/v1/tracks/0IHBwwlqEOtj4qukhAoMTC,https://api.spotify.com/v1/audio-analysis/0IHBwwlqEOtj4qukhAoMTC,170361,4
1,Jazmine Sullivan,In Love With Another Man,1xu91y5jf13yxAssdfsbPt,0.395,0.123,10,-16.099,0,0.0329,0.958,0.952,0.124,0.156,73.959,audio_features,3KJeOdlwj5W0c9XIrjqzY0,spotify:track:3KJeOdlwj5W0c9XIrjqzY0,https://api.spotify.com/v1/tracks/3KJeOdlwj5W0c9XIrjqzY0,https://api.spotify.com/v1/audio-analysis/3KJeOdlwj5W0c9XIrjqzY0,387667,4
2,Rival Sons,Back In The Woods,4r9ZPOyVV5abeHjOsuFsaW,0.361,0.977,1,-5.452,0,0.108,0.000104,0.249,0.319,0.269,114.944,audio_features,5C5LhGFGrHmdHjDtvdjTYa,spotify:track:5C5LhGFGrHmdHjDtvdjTYa,https://api.spotify.com/v1/tracks/5C5LhGFGrHmdHjDtvdjTYa,https://api.spotify.com/v1/audio-analysis/5C5LhGFGrHmdHjDtvdjTYa,167286,4
3,TRESOR,Aphrodite,60q1qCrbsMcz1Dj0mBTjhH,0.811,0.324,0,-14.555,1,0.123,0.00354,0.002,0.0544,0.886,142.422,audio_features,4EgVhvG6zB6uSckhHKprBM,spotify:track:4EgVhvG6zB6uSckhHKprBM,https://api.spotify.com/v1/tracks/4EgVhvG6zB6uSckhHKprBM,https://api.spotify.com/v1/audio-analysis/4EgVhvG6zB6uSckhHKprBM,216120,4
4,Planetshakers,Like A Fire,5HOgqiUikXWGzHDw2tbGRR,0.573,0.759,0,-4.646,1,0.0271,0.00575,0.0,0.12,0.234,107.977,audio_features,0lDg8siIkafxYPlf0um4HV,spotify:track:0lDg8siIkafxYPlf0um4HV,https://api.spotify.com/v1/tracks/0lDg8siIkafxYPlf0um4HV,https://api.spotify.com/v1/audio-analysis/0lDg8siIkafxYPlf0um4HV,236293,4
5,Sticky Fingers,I Ain't Running,2ksTlhVGe2Obiu1yNgJnHF,0.322,0.199,4,-17.371,1,0.0455,0.94,0.903,0.0797,0.363,88.746,audio_features,0RXG9tS5Y8qPhovPFpplK1,spotify:track:0RXG9tS5Y8qPhovPFpplK1,https://api.spotify.com/v1/tracks/0RXG9tS5Y8qPhovPFpplK1,https://api.spotify.com/v1/audio-analysis/0RXG9tS5Y8qPhovPFpplK1,446707,4
6,Big Sean,Guap,7G0PgkkbavF7Rh4zNrUxH0,0.524,0.821,5,-6.519,1,0.124,0.00419,0.154,0.369,0.875,109.086,audio_features,4EITMnFZ3LzjOuyath6EGU,spotify:track:4EITMnFZ3LzjOuyath6EGU,https://api.spotify.com/v1/tracks/4EITMnFZ3LzjOuyath6EGU,https://api.spotify.com/v1/audio-analysis/4EITMnFZ3LzjOuyath6EGU,118693,4
7,Coheed and Cambria,It Walks Among Us,7AWljUlltUXXC1eUrlHdNb,0.785,0.566,1,-8.488,1,0.438,0.00816,9.05e-05,0.799,0.611,160.01,audio_features,2A7ZlQRIhZhsJC7bk7hGNB,spotify:track:2A7ZlQRIhZhsJC7bk7hGNB,https://api.spotify.com/v1/tracks/2A7ZlQRIhZhsJC7bk7hGNB,https://api.spotify.com/v1/audio-analysis/2A7ZlQRIhZhsJC7bk7hGNB,311773,4
8,Taylor Bennett,Broad Shoulders (feat. Chance the Rapper),6m3ZXs465Rt4Tc1iiLktXL,0.671,0.614,6,-7.544,0,0.0362,0.00321,0.0315,0.111,0.344,151.006,audio_features,0jpoRHaMiyKNnCectzcXTv,spotify:track:0jpoRHaMiyKNnCectzcXTv,https://api.spotify.com/v1/tracks/0jpoRHaMiyKNnCectzcXTv,https://api.spotify.com/v1/audio-analysis/0jpoRHaMiyKNnCectzcXTv,216707,4
9,Van William,Revolution (feat. First Aid Kit),0j1bpDEg44YsqDtvqBBJul,0.4,0.613,4,-6.329,1,0.0338,0.0712,0.0114,0.227,0.521,207.576,audio_features,4r1AS456lSXXXv6aVpDT4e,spotify:track:4r1AS456lSXXXv6aVpDT4e,https://api.spotify.com/v1/tracks/4r1AS456lSXXXv6aVpDT4e,https://api.spotify.com/v1/audio-analysis/4r1AS456lSXXXv6aVpDT4e,240400,4
10,Domo Genesis,Wanderer,7KoX0myQwA6dc6yCX8R1wS,0.53,0.946,1,-3.856,1,0.0478,0.000498,2.94e-05,0.142,0.597,103.004,audio_features,6LlulaQFzRuypfDLBPCWUq,spotify:track:6LlulaQFzRuypfDLBPCWUq,https://api.spotify.com/v1/tracks/6LlulaQFzRuypfDLBPCWUq,https://api.spotify.com/v1/audio-analysis/6LlulaQFzRuypfDLBPCWUq,235040,4
11,Helado Negro,Come Be Me,1pwJmHca90419OsaDLc9io,0.546,0.673,9,-4.419,1,0.0323,0.0151,0.0,0.165,0.964,208.106,audio_features,1aQsmA0kB65bp19qG8WfxD,spotify:track:1aQsmA0kB65bp19qG8WfxD,https://api.spotify.com/v1/tracks/1aQsmA0kB65bp19qG8WfxD,https://api.spotify.com/v1/audio-analysis/1aQsmA0kB65bp19qG8WfxD,193040,4
12,Mørk,The Right Place,2W56i2rXzSWkeY4kBhaTQM,0.723,0.458,0,-12.086,1,0.0437,0.12,0.0,0.0584,0.299,129.992,audio_features,2Gh6NdOSPIzfhGq29YPKrQ,spotify:track:2Gh6NdOSPIzfhGq29YPKrQ,https://api.spotify.com/v1/tracks/2Gh6NdOSPIzfhGq29YPKrQ,https://api.spotify.com/v1/audio-analysis/2Gh6NdOSPIzfhGq29YPKrQ,168317,4
13,Sung Si-kyung,粉雪,7iu2GcvG2ITHO03XCMdcv1,0.541,0.863,0,-6.999,1,0.0703,0.0736,0.00115,0.463,0.522,142.829,audio_features,6KrMDGTp9CtkMLKyftDUTD,spotify:track:6KrMDGTp9CtkMLKyftDUTD,https://api.spotify.com/v1/tracks/6KrMDGTp9CtkMLKyftDUTD,https://api.spotify.com/v1/audio-analysis/6KrMDGTp9CtkMLKyftDUTD,346987,4
14,Kid Rock,Roll On,02QPENpZVWiSrrLRXsXNqE,0.57,0.905,9,-4.657,0,0.0599,0.766,0.0,0.0613,0.869,100.958,audio_features,30WI8k8FK2qedQ7EBb74o6,spotify:track:30WI8k8FK2qedQ7EBb74o6,https://api.spotify.com/v1/tracks/30WI8k8FK2qedQ7EBb74o6,https://api.spotify.com/v1/audio-analysis/30WI8k8FK2qedQ7EBb74o6,262659,4
15,Mk.Gee,I Know How You Get,45wc09gWR3WymUNOx9hT8z,0.565,0.602,10,-6.352,0,0.206,0.0654,0.0,0.622,0.661,93.679,audio_features,0ZqRXz3d5RV63ENDigQLuW,spotify:track:0ZqRXz3d5RV63ENDigQLuW,https://api.spotify.com/v1/tracks/0ZqRXz3d5RV63ENDigQLuW,https://api.spotify.com/v1/audio-analysis/0ZqRXz3d5RV63ENDigQLuW,95500,4
16,The Game,Put You On The Game,0e7S689mFbBnIWTWtjc4b4,0.666,0.691,0,-8.331,1,0.246,0.0447,0.0,0.0897,0.495,90.819,audio_features,1YLtKcsXPhvbKiXrfqGB53,spotify:track:1YLtKcsXPhvbKiXrfqGB53,https://api.spotify.com/v1/tracks/1YLtKcsXPhvbKiXrfqGB53,https://api.spotify.com/v1/audio-analysis/1YLtKcsXPhvbKiXrfqGB53,190787,4
17,Buck Owens,Hello Trouble,28YhmBW7McZ5cRkzKJd6dm,0.289,0.2,1,-13.074,1,0.0325,0.974,1.92e-05,0.123,0.208,93.343,audio_features,1a72Mf4vFxHeMWtEFAS9L1,spotify:track:1a72Mf4vFxHeMWtEFAS9L1,https://api.spotify.com/v1/tracks/1a72Mf4vFxHeMWtEFAS9L1,https://api.spotify.com/v1/audio-analysis/1a72Mf4vFxHeMWtEFAS9L1,235627,4
18,Audrey Assad,Even Unto Death,4JnM7UCqVL7Un5GdSK7NpA,0.531,0.676,11,-6.173,0,0.0299,0.0156,0.00287,0.0988,0.544,136.759,audio_features,1comODdI862K7ei34XZRa4,spotify:track:1comODdI862K7ei34XZRa4,https://api.spotify.com/v1/tracks/1comODdI862K7ei34XZRa4,https://api.spotify.com/v1/audio-analysis/1comODdI862K7ei34XZRa4,204733,4
19,Alexis y Fido,Imagínate - Remix,3NUhiMPVAzhVm2sITzNKfO,0.792,0.629,11,-7.165,0,0.335,0.0547,0.0,0.265,0.588,149.167,audio_features,5MUWpxHzlG5M5N2C0T7qs9,spotify:track:5MUWpxHzlG5M5N2C0T7qs9,https://api.spotify.com/v1/tracks/5MUWpxHzlG5M5N2C0T7qs9,https://api.spotify.com/v1/audio-analysis/5MUWpxHzlG5M5N2C0T7qs9,177246,4
20,Tom Rosenthal,Hugging You - Acoustic,7io1erAh1tMxG5VMBC8rVw,0.618,0.453,2,-11.287,1,0.0334,0.369,0.0113,0.0878,0.688,105.552,audio_features,13OK3ZOupPmDYN0sPTYSae,spotify:track:13OK3ZOupPmDYN0sPTYSae,https://api.spotify.com/v1/tracks/13OK3ZOupPmDYN0sPTYSae,https://api.spotify.com/v1/audio-analysis/13OK3ZOupPmDYN0sPTYSae,157240,4
21,Kenny Chesney,Live Those Songs,2gw68CZ9JeYrjZVjUWYa4k,0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19e-05,0.108,0.919,93.955,audio_features,2mKouqwAIdQnMP43zxR89r,spotify:track:2mKouqwAIdQnMP43zxR89r,https://api.spotify.com/v1/tracks/2mKouqwAIdQnMP43zxR89r,https://api.spotify.com/v1/audio-analysis/2mKouqwAIdQnMP43zxR89r,267093,4
22,Pat Green,Let Me,4cJCNgN7nEF6Y560qcAAaQ,0.429,0.895,0,-4.677,1,0.0412,0.0133,0.00127,0.45,0.455,102.062,audio_features,3Yub3anoLj8w58TVpEXUJv,spotify:track:3Yub3anoLj8w58TVpEXUJv,https://api.spotify.com/v1/tracks/3Yub3anoLj8w58TVpEXUJv,https://api.spotify.com/v1/audio-analysis/3Yub3anoLj8w58TVpEXUJv,321533,4
23,My Darkest Days,Move Your Body,29JkmIEHcUg0R4BQ8o4PmJ,0.772,0.51,4,-9.67,0,0.12,0.0079,0.0,0.131,0.0755,120.049,audio_features,5iGBXzOoRo4sBTy8wdzMyK,spotify:track:5iGBXzOoRo4sBTy8wdzMyK,https://api.spotify.com/v1/tracks/5iGBXzOoRo4sBTy8wdzMyK,https://api.spotify.com/v1/audio-analysis/5iGBXzOoRo4sBTy8wdzMyK,180013,4
24,Richard Swift,Broken Finger Blues,71FYSkmSyrEncuZDqBnPiS,0.529,0.449,0,-8.005,0,0.0426,0.76,2.5e-06,0.0954,0.37,80.776,audio_features,6iNIJ2KAORey3ziLBS5l73,spotify:track:6iNIJ2KAORey3ziLBS5l73,https://api.spotify.com/v1/tracks/6iNIJ2KAORey3ziLBS5l73,https://api.spotify.com/v1/audio-analysis/6iNIJ2KAORey3ziLBS5l73,186335,3
25,Papa Roach,Top of the World,7tP6VKGHimOtw0uYfuCFJJ,0.899,0.576,1,-7.274,0,0.0768,0.171,0.0628,0.909,0.632,134.983,audio_features,4nZVaNOITejdbDqzi1wLSF,spotify:track:4nZVaNOITejdbDqzi1wLSF,https://api.spotify.com/v1/tracks/4nZVaNOITejdbDqzi1wLSF,https://api.spotify.com/v1/audio-analysis/4nZVaNOITejdbDqzi1wLSF,235092,4
26,Leonard Cohen,Treaty,6SgVfpDBuqwuTicIPVHK8K,0.702,0.781,0,-4.706,0,0.0263,0.145,0.0033,0.137,0.794,101.021,audio_features,2zBNt2KTcvDjsknWCeSvF2,spotify:track:2zBNt2KTcvDjsknWCeSvF2,https://api.spotify.com/v1/tracks/2zBNt2KTcvDjsknWCeSvF2,https://api.spotify.com/v1/audio-analysis/2zBNt2KTcvDjsknWCeSvF2,252922,4
27,G Herbo,Bonjour,6y0ZqqWSKjZOVlxDPOYIje,0.626,0.462,4,-14.94,1,0.948,0.759,0.0,0.723,0.633,119.674,audio_features,0r3FMewMvqQcuRN7yMzbnj,spotify:track:0r3FMewMvqQcuRN7yMzbnj,https://api.spotify.com/v1/tracks/0r3FMewMvqQcuRN7yMzbnj,https://api.spotify.com/v1/audio-analysis/0r3FMewMvqQcuRN7yMzbnj,62421,1
28,Night Riots,Follow You,0Dlx2VRyF2o95UKxRnFFl6,0.569,0.74,0,-6.235,1,0.283,0.251,2.68e-06,0.134,0.721,180.559,audio_features,5BegRQCcJu4trXT6PPdih9,spotify:track:5BegRQCcJu4trXT6PPdih9,https://api.spotify.com/v1/tracks/5BegRQCcJu4trXT6PPdih9,https://api.spotify.com/v1/audio-analysis/5BegRQCcJu4trXT6PPdih9,265827,4
29,Demun Jones,Smilin,6wIHMKSPY7TcsBAeH0KMbq,0.879,0.413,8,-8.456,0,0.0702,0.0347,4.97e-06,0.111,0.538,107.937,audio_features,5ZJAkK5VcDWq3lrU5zTPY2,spotify:track:5ZJAkK5VcDWq3lrU5zTPY2,https://api.spotify.com/v1/tracks/5ZJAkK5VcDWq3lrU5zTPY2,https://api.spotify.com/v1/audio-analysis/5ZJAkK5VcDWq3lrU5zTPY2,144032,4
30,Amigo the Devil,The Recluse,35e7RTmHwJ1dyCpjs7Cl2b,0.47,0.782,7,-7.905,0,0.0511,0.326,4.91e-05,0.886,0.176,95.012,audio_features,55bxFYVmXZi8GET0KiBzMw,spotify:track:55bxFYVmXZi8GET0KiBzMw,https://api.spotify.com/v1/tracks/55bxFYVmXZi8GET0KiBzMw,https://api.spotify.com/v1/audio-analysis/55bxFYVmXZi8GET0KiBzMw,285067,4
31,Flatbush Zombies,Facts (feat. Jadakiss),1PNfhBdmFikFn4vkrwiq05,0.797,0.444,9,-7.738,0,0.0411,0.304,0.00126,0.107,0.138,95.035,audio_features,2s4AcE9n80mSHl87lp4gIm,spotify:track:2s4AcE9n80mSHl87lp4gIm,https://api.spotify.com/v1/tracks/2s4AcE9n80mSHl87lp4gIm,https://api.spotify.com/v1/audio-analysis/2s4AcE9n80mSHl87lp4gIm,219000,4
32,Chromeo,Old 45's,3tynLfCMPGbkMKLm9p960T,0.759,0.578,8,-8.455,0,0.572,0.197,0.0,0.205,0.697,116.809,audio_features,2dYbi3CYZL2wp3CoQ9i1II,spotify:track:2dYbi3CYZL2wp3CoQ9i1II,https://api.spotify.com/v1/tracks/2dYbi3CYZL2wp3CoQ9i1II,https://api.spotify.com/v1/audio-analysis/2dYbi3CYZL2wp3CoQ9i1II,175253,4
33,Galaxie 500,Strange,2TTAPkrGQQOZkaUTUlt21Q,0.623,0.894,5,-4.914,1,0.3,0.309,2e-05,0.358,0.234,92.054,audio_features,0fpVsdhxofrLCZL1CWETxa,spotify:track:0fpVsdhxofrLCZL1CWETxa,https://api.spotify.com/v1/tracks/0fpVsdhxofrLCZL1CWETxa,https://api.spotify.com/v1/audio-analysis/0fpVsdhxofrLCZL1CWETxa,195107,4
34,Dounia,If U Wanna,3FdsBa4h5VcDDKuEiEoMzL,0.407,0.738,7,-3.985,1,0.0562,0.14,4.67e-05,0.133,0.367,199.663,audio_features,1Himp3M7IH46qw2yBN1Fxy,spotify:track:1Himp3M7IH46qw2yBN1Fxy,https://api.spotify.com/v1/tracks/1Himp3M7IH46qw2yBN1Fxy,https://api.spotify.com/v1/audio-analysis/1Himp3M7IH46qw2yBN1Fxy,172773,4
35,Queen,Heaven For Everyone - Remastered 2011,1gZisUSub74637T2rJmimh,0.451,0.32,7,-13.475,1,0.0456,0.728,5.2e-05,0.12,0.255,145.717,audio_features,1S48NzDkrW0s0Ra8V0d7dq,spotify:track:1S48NzDkrW0s0Ra8V0d7dq,https://api.spotify.com/v1/tracks/1S48NzDkrW0s0Ra8V0d7dq,https://api.spotify.com/v1/audio-analysis/1S48NzDkrW0s0Ra8V0d7dq,229610,3
36,Comedian Bob Marley,Itchy Boobs,7yoZBe2q8jE1jTisBirYnQ,0.58,0.354,7,-5.722,1,0.0419,0.725,0.0,0.118,0.214,72.049,audio_features,4unF8ldGPeedLz8HRIvgxg,spotify:track:4unF8ldGPeedLz8HRIvgxg,https://api.spotify.com/v1/tracks/4unF8ldGPeedLz8HRIvgxg,https://api.spotify.com/v1/audio-analysis/4unF8ldGPeedLz8HRIvgxg,222267,4
37,RL Grime,Light Me Up - QUIX Remix,4WaNZTduOtqBB5Dsx02cxs,0.598,0.854,1,-5.747,0,0.0662,0.0549,0.0792,0.0952,0.371,149.99,audio_features,6WgVDxTqFyspVvi4kBbEQp,spotify:track:6WgVDxTqFyspVvi4kBbEQp,https://api.spotify.com/v1/tracks/6WgVDxTqFyspVvi4kBbEQp,https://api.spotify.com/v1/audio-analysis/6WgVDxTqFyspVvi4kBbEQp,236800,4
38,Chase Atlantic,Uncomfortable,73URX96PE74KPnE9ogX2ib,0.68,0.849,6,-5.295,1,0.0444,0.00746,0.0694,0.108,0.806,106.486,audio_features,7pbEKdMWHGwPQSDGfcNycM,spotify:track:7pbEKdMWHGwPQSDGfcNycM,https://api.spotify.com/v1/tracks/7pbEKdMWHGwPQSDGfcNycM,https://api.spotify.com/v1/audio-analysis/7pbEKdMWHGwPQSDGfcNycM,218320,4
39,Antonín Dvořák,"2 Pieces, Op. posth., B. 188: No. 1. Lullaby in G Major",0BHfePcMkm1adhUeO3PLrI,0.364,0.119,5,-22.669,0,0.0453,0.176,0.694,0.218,0.0758,77.275,audio_features,45co7gWEhnZevNaWbPlW3W,spotify:track:45co7gWEhnZevNaWbPlW3W,https://api.spotify.com/v1/tracks/45co7gWEhnZevNaWbPlW3W,https://api.spotify.com/v1/audio-analysis/45co7gWEhnZevNaWbPlW3W,245067,4
40,Sufjan Stevens,Lonely Man of Winter - Doveman Mix feat. Melissa Mary Ahern,4XmkNxc6Z44xdqoypGkPaL,0.257,0.133,4,-18.496,1,0.0332,0.977,0.913,0.0987,0.0395,78.138,audio_features,5vbOTmeK5k5L9WnPTESt2N,spotify:track:5vbOTmeK5k5L9WnPTESt2N,https://api.spotify.com/v1/tracks/5vbOTmeK5k5L9WnPTESt2N,https://api.spotify.com/v1/audio-analysis/5vbOTmeK5k5L9WnPTESt2N,521195,4
41,Michael Giacchino,The Strum of Destiny,5qHs5i6jRPDvwpDqpPAiV3,0.69,0.672,2,-6.388,0,0.0716,0.47,0.0,0.255,0.544,113.842,audio_features,1agSO3iKOpk9TuYthowkCj,spotify:track:1agSO3iKOpk9TuYthowkCj,https://api.spotify.com/v1/tracks/1agSO3iKOpk9TuYthowkCj,https://api.spotify.com/v1/audio-analysis/1agSO3iKOpk9TuYthowkCj,257253,4
42,Luke Bryan,You Don't Know Jack,6E6rqOZeQEk7YzYch2TMu6,0.806,0.414,8,-13.073,0,0.105,0.00105,0.886,0.111,0.572,118.004,audio_features,2cRWl6JnwCISmu8PrClxdX,spotify:track:2cRWl6JnwCISmu8PrClxdX,https://api.spotify.com/v1/tracks/2cRWl6JnwCISmu8PrClxdX,https://api.spotify.com/v1/audio-analysis/2cRWl6JnwCISmu8PrClxdX,597709,4
43,Giuseppe Verdi,"""Libiamo ne'lieti calici""",5rh8Ncx8S3ULGd8EVLpmD8,0.235,0.187,6,-12.754,1,0.0347,0.988,0.00197,0.106,0.118,85.962,audio_features,6DzvC1VHpyTFfLBbAYBa7W,spotify:track:6DzvC1VHpyTFfLBbAYBa7W,https://api.spotify.com/v1/tracks/6DzvC1VHpyTFfLBbAYBa7W,https://api.spotify.com/v1/audio-analysis/6DzvC1VHpyTFfLBbAYBa7W,220640,4
44,Brian Davis,I’m All In,2sPK3NAhY4WP5Jdvrr90SR,0.576,0.651,3,-9.452,0,0.43,0.691,0.0,0.0948,0.698,81.111,audio_features,1SrgOv6hJ7FmFNTDwC6yoF,spotify:track:1SrgOv6hJ7FmFNTDwC6yoF,https://api.spotify.com/v1/tracks/1SrgOv6hJ7FmFNTDwC6yoF,https://api.spotify.com/v1/audio-analysis/1SrgOv6hJ7FmFNTDwC6yoF,284749,4
45,Jelly Roll,Glitter,7JR4hNrjNTS9FOTAbfmr4k,0.62,0.721,4,-5.538,0,0.0887,0.0422,0.0075,0.563,0.77,169.904,audio_features,4RnvS1tmh1ERhjXX6dxv95,spotify:track:4RnvS1tmh1ERhjXX6dxv95,https://api.spotify.com/v1/tracks/4RnvS1tmh1ERhjXX6dxv95,https://api.spotify.com/v1/audio-analysis/4RnvS1tmh1ERhjXX6dxv95,150361,4
46,Passion Pit,The Reeling,5noQJkpVfHt2D4df2GXieV,0.554,0.893,10,-5.793,1,0.0398,0.017,0.00158,0.258,0.487,107.302,audio_features,2uAX8joOQnZkfgJsLz1g6E,spotify:track:2uAX8joOQnZkfgJsLz1g6E,https://api.spotify.com/v1/tracks/2uAX8joOQnZkfgJsLz1g6E,https://api.spotify.com/v1/audio-analysis/2uAX8joOQnZkfgJsLz1g6E,250080,3
47,Avenged Sevenfold,Acid Rain,7yOHHVY8AhsNt297yEcHVE,0.747,0.656,11,-6.995,1,0.23,0.72,0.0,0.291,0.707,145.053,audio_features,1cClWZf6Y52TCufreJGrww,spotify:track:1cClWZf6Y52TCufreJGrww,https://api.spotify.com/v1/tracks/1cClWZf6Y52TCufreJGrww,https://api.spotify.com/v1/audio-analysis/1cClWZf6Y52TCufreJGrww,187034,4
48,Max Richter,"nor earth, nor boundless sea - Pt. 1",7kh5nRrZaIZyXFS5v7XF5K,0.323,0.482,7,-8.024,1,0.0298,0.207,0.0,0.195,0.218,58.095,audio_features,3uhsTFOJxwXEGYTADtVcdZ,spotify:track:3uhsTFOJxwXEGYTADtVcdZ,https://api.spotify.com/v1/tracks/3uhsTFOJxwXEGYTADtVcdZ,https://api.spotify.com/v1/audio-analysis/3uhsTFOJxwXEGYTADtVcdZ,216827,4
49,Van Morrison,The Prophet Speaks,6sjngww5PxYs3kdw0r2rWE,0.817,0.623,0,-6.911,1,0.0521,0.151,0.847,0.136,0.688,87.261,audio_features,4nEM9gl4EzMMhSuu0KlUQ5,spotify:track:4nEM9gl4EzMMhSuu0KlUQ5,https://api.spotify.com/v1/tracks/4nEM9gl4EzMMhSuu0KlUQ5,https://api.spotify.com/v1/audio-analysis/4nEM9gl4EzMMhSuu0KlUQ5,88448,4
50,Justine Skye,Don’t Think About It,4IlakQ3QzAp2WD5tjIpAs7,0.505,0.6,4,-8.831,1,0.0529,0.263,0.353,0.164,0.764,179.002,audio_features,50Hylr3XgpE10oDIahc6Cm,spotify:track:50Hylr3XgpE10oDIahc6Cm,https://api.spotify.com/v1/tracks/50Hylr3XgpE10oDIahc6Cm,https://api.spotify.com/v1/audio-analysis/50Hylr3XgpE10oDIahc6Cm,168346,4
51,Theory of a Deadman,Santa Monica,03C0lOgIOKlsJpaF5KtWDE,0.772,0.83,4,-3.981,0,0.0455,0.0357,0.0,0.0419,0.753,127.999,audio_features,7r8QeC6Uy3AbIXqH7W9y0K,spotify:track:7r8QeC6Uy3AbIXqH7W9y0K,https://api.spotify.com/v1/tracks/7r8QeC6Uy3AbIXqH7W9y0K,https://api.spotify.com/v1/audio-analysis/7r8QeC6Uy3AbIXqH7W9y0K,183373,4
52,Lifehouse,Everything,5UJQ0Ht5Oh1O68pAXNbUk1,0.69,0.84,3,-6.104,0,0.0307,0.0107,0.0,0.0785,0.701,115.0,audio_features,0x7oCog91UWqiYJQEee3uK,spotify:track:0x7oCog91UWqiYJQEee3uK,https://api.spotify.com/v1/tracks/0x7oCog91UWqiYJQEee3uK,https://api.spotify.com/v1/audio-analysis/0x7oCog91UWqiYJQEee3uK,226187,4
53,Frankie Valli & The Four Seasons,Silhouettes,1DTeCS7ABEyKW884kL3DSz,0.629,0.649,1,-7.515,1,0.0559,0.013,0.513,0.349,0.0595,139.998,audio_features,4YTrP8N3DU7zYyAR1OJ5h3,spotify:track:4YTrP8N3DU7zYyAR1OJ5h3,https://api.spotify.com/v1/tracks/4YTrP8N3DU7zYyAR1OJ5h3,https://api.spotify.com/v1/audio-analysis/4YTrP8N3DU7zYyAR1OJ5h3,300000,4
54,The Buttertones,Bad Girl,4KENdjyDbTE5MyZf9EyQTq,0.705,0.305,6,-12.589,0,0.0581,0.612,0.706,0.0952,0.0923,126.422,audio_features,1HEvhbuHoxRc5Cuk1HhRjc,spotify:track:1HEvhbuHoxRc5Cuk1HhRjc,https://api.spotify.com/v1/tracks/1HEvhbuHoxRc5Cuk1HhRjc,https://api.spotify.com/v1/audio-analysis/1HEvhbuHoxRc5Cuk1HhRjc,144144,4
55,Run The Jewels,Everybody Stay Calm,5hh71622yE3zAgItucuLIE,0.209,0.0492,7,-23.44,1,0.0425,0.987,0.808,0.0825,0.0389,90.583,audio_features,2X7HqTQGRxqdEjkKtc22Qe,spotify:track:2X7HqTQGRxqdEjkKtc22Qe,https://api.spotify.com/v1/tracks/2X7HqTQGRxqdEjkKtc22Qe,https://api.spotify.com/v1/audio-analysis/2X7HqTQGRxqdEjkKtc22Qe,190027,3
56,Dierks Bentley,How Am I Doin',3bvr2R5FUjrC3orh47Qe5V,0.373,0.53,5,-6.445,1,0.028,0.0716,0.0,0.155,0.214,143.902,audio_features,7tURQQhMTcJXIVe1dvji7v,spotify:track:7tURQQhMTcJXIVe1dvji7v,https://api.spotify.com/v1/tracks/7tURQQhMTcJXIVe1dvji7v,https://api.spotify.com/v1/audio-analysis/7tURQQhMTcJXIVe1dvji7v,314547,4
57,Smino,Maraca,4TtKJMwpf4Df6vacawP1k3,0.448,0.286,11,-30.655,0,0.0574,0.734,0.874,0.101,0.0333,113.964,audio_features,2vuD2uBeiN2K9QI8Nd9DG9,spotify:track:2vuD2uBeiN2K9QI8Nd9DG9,https://api.spotify.com/v1/tracks/2vuD2uBeiN2K9QI8Nd9DG9,https://api.spotify.com/v1/audio-analysis/2vuD2uBeiN2K9QI8Nd9DG9,111027,4
58,Sons Of Zion,Tell Her,7lkb3da5sYqrxOM5hv8Tn1,0.517,0.969,1,-5.101,1,0.0533,0.000237,0.574,0.319,0.339,74.998,audio_features,6jMewwWr3EjexCDXnKhleN,spotify:track:6jMewwWr3EjexCDXnKhleN,https://api.spotify.com/v1/tracks/6jMewwWr3EjexCDXnKhleN,https://api.spotify.com/v1/audio-analysis/6jMewwWr3EjexCDXnKhleN,204800,4
59,The Dangerous Summer,Where Were You When The Sky Opened Up,1SgQ50tUgpiQRe8CEyAuls,0.524,0.656,2,-9.823,1,0.0426,0.00545,0.9,0.113,0.0818,95.975,audio_features,5nyUpVpkLbIZJlzPFVSYx8,spotify:track:5nyUpVpkLbIZJlzPFVSYx8,https://api.spotify.com/v1/tracks/5nyUpVpkLbIZJlzPFVSYx8,https://api.spotify.com/v1/audio-analysis/5nyUpVpkLbIZJlzPFVSYx8,215450,4
60,Yabby You,Conquering Lion,14oeeDI2wQO396JduPaWpx,0.679,0.409,10,-10.423,1,0.0562,0.734,2.25e-05,0.108,0.805,83.028,audio_features,2m0S9oJ33xEg3aBMSHbn90,spotify:track:2m0S9oJ33xEg3aBMSHbn90,https://api.spotify.com/v1/tracks/2m0S9oJ33xEg3aBMSHbn90,https://api.spotify.com/v1/audio-analysis/2m0S9oJ33xEg3aBMSHbn90,201173,4
